70	Yb	174	1.e40	0.	0	0.32030000000000003	0.	7.516246948407733e30	2.824919093851146e31	173.938
70	Yb	176	1.e40	0.	0	0.13	0.	7.516246948407733e30	2.824919093851146e31	175.942
71	Lu	176	1.1360736e18	-7.	3.169	0.026000000000000002	0.	1.1028748385441992e30	5.687392479724506e30	175.942
72	Hf	174	1.e40	0.	0	0.0016	0.	4.6003883050022797e30	3.2277102358675804e31	173.94
72	Hf	176	1.e40	0.	0	0.0526	0.	4.6003883050022797e30	3.2277102358675804e31	175.941
72	Hf	177	1.e40	-3.5	0.7935	0.18600000000000003	0.	4.6003883050022797e30	3.2277102358675804e31	176.943
72	Hf	178	1.e40	0.	0	0.27280000000000004	0.	4.6003883050022797e30	3.2277102358675804e31	177.943
72	Hf	179	1.e40	4.5	-0.6409	0.1362	0.	4.6003883050022797e30	3.2277102358675804e31	178.945
72	Hf	180	1.e40	0.	0	0.3508	0.	4.6003883050022797e30	3.2277102358675804e31	179.946
73	Ta	180	3.786912e22	-9.	4.825	0.0001	0.	6.47410592278474e29	1.6401728673430913e31	179.947
73	Ta	181	1.e40	3.5	2.3705	0.9999	0.	6.47410592278474e29	1.6401728673430913e31	180.947
74	W	180	1.e40	0.	0	0.0012	1.6882035316929966e31	1.7783054807760844e29	1.044593124456074e31	179.946
74	W	182	1.e40	0.	0	0.265	1.6882035316929966e31	1.7783054807760844e29	1.044593124456074e31	181.948
74	W	183	1.e40	-0.5	0.11778476	0.1431	1.6882035316929966e31	1.7783054807760844e29	1.044593124456074e31	182.95
